釜房,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2012/7/9,144.4,26.64,25.46
2012/7/10,144.58,19.65,16.98
2012/7/11,144.59,15.24,15.83
2012/7/12,144.59,15.25,14.66
2012/7/13,144.59,12.88,13.77
2012/7/14,144.56,10.72,11.61
2012/7/15,144.54,10.34,10.93
2012/7/16,144.51,9.18,10.96
2012/7/17,144.44,7.87,9.05
2012/7/18,144.42,7.12,7.71
2012/7/19,144.4,6.49,6.78
2012/7/20,144.4,6.66,6.37
2012/7/21,144.4,5.95,6.24
2012/7/22,144.4,5.9,6.2
2012/7/23,144.39,5.94,5.94
2012/7/24,144.38,5.22,5.8
2012/7/25,144.36,5.79,5.79
2012/7/26,144.37,5.21,5.8
2012/7/27,144.33,4.63,5.8
2012/7/28,144.28,4.04,5.79
2012/7/29,144.22,3.72,5.76
2012/7/30,144.16,4.86,5.73
2012/7/31,144.13,4.28,5.73
2012/8/1,144.07,3.74,5.75
2012/8/2,143.99,3.45,5.74
2012/8/3,143.9,3.12,5.69
2012/8/4,143.82,3.3,5.57
2012/8/5,143.74,3,5.53
2012/8/6,143.65,3.55,5.52
2012/8/7,143.58,3.27,5.5
2012/8/8,143.5,3.21,5.43
2012/8/9,143.41,2.87,5.36
2012/8/10,143.32,2.64,5.39
2012/8/11,143.22,2.63,5.36
2012/8/12,143.12,2.5,5.22
2012/8/13,143.02,2.74,5.17
2012/8/14,142.96,4.08,5.16
2012/8/15,142.9,3.27,5.15
2012/8/16,142.82,2.44,5.37
2012/8/17,142.75,6.64,5.58
2012/8/18,142.79,4.77,5.3
2012/8/19,142.75,3.39,5.25
2012/8/20,142.67,2.97,5.34
2012/8/21,142.57,2.74,5.37
2012/8/22,142.45,2.16,5.54
2012/8/23,142.32,2.53,5.89
2012/8/24,142.21,2.96,5.78
2012/8/25,142.08,2.11,5.66
2012/8/26,141.94,2.14,5.66
2012/8/27,141.79,1.99,5.74
2012/8/28,141.64,1.79,5.75
2012/8/29,141.47,1.8,5.71
2012/8/30,141.31,1.78,5.66
2012/8/31,141.16,1.71,5.07
2012/9/1,141.04,2.03,4.66
2012/9/2,140.95,3,4.66
2012/9/3,141.03,8.8,4.76
2012/9/4,141.19,13.98,4.79
2012/9/5,141.65,11.19,4.78
2012/9/6,141.77,7.3,4.81
2012/9/7,141.85,5.61,4.86
2012/9/8,141.85,4.35,4.85
2012/9/9,141.82,4.1,4.85
2012/9/10,141.78,3.38,4.87
2012/9/11,141.73,4.9,4.9
2012/9/12,141.78,7.91,4.91
2012/9/13,141.89,5.36,4.86
2012/9/14,141.88,4.1,4.85
2012/9/15,141.83,3.31,4.81
2012/9/16,141.76,3.05,4.79
2012/9/17,141.69,2.86,4.85
2012/9/18,141.61,2.81,4.78
2012/9/19,141.52,2.81,4.78
2012/9/20,141.45,2.8,4.76
2012/9/21,141.4,4.49,4.73
2012/9/22,141.37,3.27,4.73
2012/9/23,141.31,4.53,4.77
2012/9/24,141.45,12.77,4.68
2012/9/25,141.83,11.45,4.71
2012/9/26,141.98,6.87,4.86
2012/9/27,142.02,5.68,4.92
2012/9/28,142.09,11.32,5.45
2012/9/29,142.61,23.72,11.97
2012/9/30,142.68,19.2,17.6
2012/10/1,143.31,89.85,76.62
2012/10/2,143.33,32.63,27.66
2012/10/3,143.59,24.13,17.15
2012/10/4,143.78,20.73,17.34
2012/10/5,143.82,16.15,15.29
2012/10/6,143.92,13.11,9.7
2012/10/7,144.04,12.76,9.6
2012/10/8,144.1,10.26,9.68
2012/10/9,144.09,9.21,9.79
2012/10/10,144.06,8.23,9.1
2012/10/11,144.04,7.78,8.35
2012/10/12,144.02,6.93,7.79
2012/10/13,143.97,5.62,7.06
2012/10/14,143.91,5.08,7.07
2012/10/15,143.86,5,5.86
2012/10/16,143.85,5.1,5.1
2012/10/17,143.84,4.53,5.1
2012/10/18,143.83,5.08,5.08
2012/10/19,143.81,4.21,5.07
2012/10/20,143.78,4.23,5.08
2012/10/21,143.74,3.94,5.07
2012/10/22,143.7,3.7,5.1
2012/10/23,143.66,3.96,5.08
2012/10/24,143.62,3.89,5.01
2012/10/25,143.58,3.66,5.06
2012/10/26,143.52,3.38,5.05
2012/10/27,143.46,3.09,5.03
2012/10/28,143.4,4.13,4.95
2012/10/29,143.38,4.17,5
2012/10/30,143.33,3.39,5.05
2012/10/31,143.27,3.44,5.08
2012/11/1,143.21,3.43,5.06
2012/11/2,143.17,4.4,4.13
2012/11/3,143.19,3.45,3.45
2012/11/4,143.18,3.2,3.47
2012/11/5,143.17,3.05,3.59
2012/11/6,143.17,4.91,3.56
2012/11/7,143.24,4.98,3.6
2012/11/8,143.31,7.12,3.54
2012/11/9,143.46,6.27,3.5
2012/11/10,143.52,4.93,3.54
2012/11/11,143.56,4.67,3.55
2012/11/12,143.71,11.05,3.45
2012/11/13,143.94,8.21,3.36
2012/11/14,144.09,7.47,3.43
2012/11/15,144.22,6.6,3.41
2012/11/16,144.31,5.57,4.69
2012/11/17,144.26,4.69,7.03
2012/11/18,144.18,4.46,6.77
2012/11/19,144.09,4.12,6.72
2012/11/20,144.01,4.77,6.77
2012/11/21,143.93,4.12,6.69
2012/11/22,143.84,4.08,6.64
2012/11/23,143.74,3.8,6.62
2012/11/24,143.65,3.84,6.64
2012/11/25,143.55,3.68,6.75
2012/11/26,143.43,3.53,6.57
2012/11/27,143.33,3.53,6.28
2012/11/28,143.22,3.17,6.45
2012/11/29,143.08,2.82,6.89
2012/11/30,142.93,2.79,6.02
2012/12/1,142.89,3.46,3.73
2012/12/2,142.87,3.27,3.8
2012/12/3,142.84,3.11,3.91
2012/12/4,142.82,3.85,3.85
2012/12/5,142.85,4.33,3.8
2012/12/6,142.85,3.55,3.82
2012/12/7,142.84,3.66,3.66
2012/12/8,142.84,3.88,3.61
2012/12/9,142.86,3.92,3.65
2012/12/10,142.87,3.9,3.63
2012/12/11,142.86,3.47,3.74
2012/12/12,142.85,3.53,3.8
2012/12/13,142.84,3.27,3.8
2012/12/14,142.82,3.28,3.81
2012/12/15,142.82,4.47,3.67
2012/12/16,142.93,8.83,3.73
2012/12/17,143.09,6.85,4.69
2012/12/18,143.1,5.77,6.04
2012/12/19,143.09,5.22,6.04
2012/12/20,143.05,4.52,5.05
2012/12/21,143.05,4.22,4.22
2012/12/22,143.05,4.2,4.2
2012/12/23,143.04,3.94,4.22
2012/12/24,143.03,3.75,4.29
2012/12/25,143,3.58,4.38
2012/12/26,142.97,3.55,4.36
2012/12/27,142.94,3.31,4.39
2012/12/28,142.88,3.02,5.43
2012/12/29,142.77,3.09,6.02
2012/12/30,142.64,3.83,5.94
2012/12/31,142.65,6.13,5.88
2013/1/1,142.61,4.05,5.89
2013/1/2,142.54,3.95,5.78
2013/1/3,142.47,3.72,5.8
2013/1/4,142.38,3.54,5.88
2013/1/5,142.23,3.03,5.87
2013/1/6,142.18,3.04,5.85
2013/1/7,142.06,3.12,5.91
2013/1/8,141.95,2.87,5.89
2013/1/9,141.83,3.14,5.89
2013/1/10,141.73,2.86,5.09
2013/1/11,141.67,3.19,4.19
2013/1/12,141.63,2.87,3.85
2013/1/13,141.59,3.18,3.92
2013/1/14,141.58,4.16,3.92
2013/1/15,141.58,3.14,3.88
2013/1/16,141.54,3.14,3.87
2013/1/17,141.51,2.89,3.87
2013/1/18,141.47,2.89,3.87
2013/1/19,141.43,3.11,3.84
2013/1/20,141.39,2.73,3.95
2013/1/21,141.35,2.96,4.18
2013/1/22,141.3,3.32,4.29
2013/1/23,141.26,3.07,4.27
2013/1/24,141.21,3.09,4.29
2013/1/25,141.16,3.53,4.25
2013/1/26,141.13,3.47,4.19
2013/1/27,141.1,3.21,4.17
2013/1/28,141.04,2.87,4.77
2013/1/29,140.95,2.69,5.06
2013/1/30,140.85,2.64,4.99
2013/1/31,140.75,2.69,5.03
2013/2/1,140.65,2.8,4.9
2013/2/2,140.58,4.47,4.47
2013/2/3,140.67,6.26,4.4
2013/2/4,140.69,4.48,4.71
2013/2/5,140.67,4.44,4.9
2013/2/6,140.66,4.65,3.72
2013/2/7,140.74,5.22,3.36
2013/2/8,140.81,4.87,3.69
2013/2/9,140.85,4.38,3.44
2013/2/10,140.91,4.41,3.47
2013/2/11,140.93,4.46,3.51
2013/2/12,140.96,4.03,3.56
2013/2/13,140.98,4.28,3.56
2013/2/14,141.01,4.03,3.56
2013/2/15,141.04,4.18,3.47
2013/2/16,141.08,4.37,2.69
2013/2/17,141.15,3.75,2.31
2013/2/18,141.21,3.99,2.79
2013/2/19,141.24,4.05,3.56
2013/2/20,141.26,4.05,3.58
2013/2/21,141.27,3.82,3.58
2013/2/22,141.29,3.82,3.58
2013/2/23,141.3,4.04,3.55
2013/2/24,141.32,4.03,3.54
2013/2/25,141.33,3.83,3.59
2013/2/26,141.34,3.82,3.58
2013/2/27,141.35,3.56,3.56
2013/2/28,141.35,4.09,3.6
2013/3/1,141.38,4.04,3.55
2013/3/2,141.43,5.41,3.45
2013/3/3,141.51,4.98,3.51
2013/3/4,141.55,4.58,3.6
2013/3/5,141.58,4.33,3.6
2013/3/6,141.62,4.84,3.6
2013/3/7,141.69,5.55,3.56
2013/3/8,141.82,9.78,3.52
2013/3/9,142.24,15.31,3.53
2013/3/10,142.59,11.96,3.55
2013/3/11,142.9,10.31,3.62
2013/3/12,143.11,8.5,3.62
2013/3/13,143.27,8.04,3.65
2013/3/14,143.45,8.44,3.17
2013/3/15,143.61,7.28,3.63
2013/3/16,143.73,7.31,3.65
2013/3/17,143.87,7.37,3.67
2013/3/18,144,7.42,3.7
2013/3/19,144.2,12.38,3.66
2013/3/20,144.53,13.12,3.63
2013/3/21,144.85,12.75,3.68
2013/3/22,145.08,9.53,3.7
2013/3/23,145.25,8.4,3.72
2013/3/24,145.39,7.83,3.74
2013/3/25,145.5,6.92,3.75
2013/3/26,145.6,6.61,3.74
2013/3/27,145.68,6.1,3.52
2013/3/28,145.76,6.69,3.78
2013/3/29,145.88,8.26,3.7
2013/3/30,146.01,7.61,3.66
2013/3/31,146.12,6.68,3.69
2013/4/1,146.21,6.42,3.75
2013/4/2,146.27,6.13,3.78
2013/4/3,146.52,21.31,3.76
2013/4/4,147.03,16.93,3.78
2013/4/5,147.32,12.87,3.81
2013/4/6,147.55,13.29,5.94
2013/4/7,147.67,46.77,45.29
2013/4/8,147.69,22.41,21.3
2013/4/9,147.76,16.36,11.89
2013/4/10,147.9,14.26,10.13
2013/4/11,147.97,12.19,10.69
2013/4/12,148,10.19,8.3
2013/4/13,148.05,9.01,7.49
2013/4/14,148.09,8.63,7.48
2013/4/15,148.12,9.03,7.51
2013/4/16,148.16,8.23,6.32
2013/4/17,148.25,9.17,4.55
2013/4/18,148.37,9.2,4.55
2013/4/19,148.5,9.04,4.35
2013/4/20,148.58,7.26,4.51
2013/4/21,148.69,9.66,4.51
2013/4/22,148.79,7.69,4.5
2013/4/23,148.87,7.38,4.57
2013/4/24,148.94,7.37,4.56
2013/4/25,149.01,7.75,4.51
2013/4/26,149.09,7.99,5.13
2013/4/27,149.14,7.93,5.89
2013/4/28,149.19,7.3,5.66
2013/4/29,149.22,6.93,5.69
2013/4/30,149.25,6.65,5.83
2013/5/1,149.26,6.84,7.25
2013/5/2,149.24,6.47,7.3
2013/5/3,149.22,6.02,7.25
2013/5/4,149.17,5.15,7.2
2013/5/5,149.12,5.38,7.43
2013/5/6,149.06,5.33,8.18
2013/5/7,149,5.87,8.3
2013/5/8,148.93,5.18,8.4
2013/5/9,148.85,5.25,8.46
2013/5/10,148.76,4.88,8.47
2013/5/11,148.67,4.68,7.85
2013/5/12,148.61,5.04,7.79
2013/5/13,148.53,3.88,7.41
2013/5/14,148.44,3.64,7.15
2013/5/15,148.34,3.66,7.14
2013/5/16,148.27,4.43,7.12
2013/5/17,148.18,3.24,7.07
2013/5/18,148.08,2.86,7.04
2013/5/19,147.97,3.24,7
2013/5/20,147.89,4.36,6.24
2013/5/21,147.84,4.08,6.33
2013/5/22,147.77,3.42,6.41
2013/5/23,147.69,3.85,6.44
2013/5/24,147.61,3.21,6.53
2013/5/25,147.51,2.67,6.71
2013/5/26,147.4,2.74,6.74
2013/5/27,147.29,2.7,6.68
2013/5/28,147.18,2.5,6.46
2013/5/29,147.08,3.26,6.12
2013/5/30,147.01,3.29,5.78
2013/5/31,146.95,3.14,5.63
2013/6/1,146.86,2.12,5.64
2013/6/2,146.76,2.51,5.65
2013/6/3,146.67,2.54,5.67
2013/6/4,146.57,1.85,5.98
2013/6/5,146.44,2.01,6.78
2013/6/6,146.29,2.27,8.65
2013/6/7,146.02,2.96,11.55
2013/6/8,145.85,2.26,6.48
2013/6/9,145.71,1.96,6.47
2013/6/10,145.57,1.75,6.53
2013/6/11,145.42,2.11,8.41
2013/6/12,145.13,2.76,11.12
2013/6/13,144.97,2.21,6.18
2013/6/14,144.83,2.25,6.17
2013/6/15,144.7,2.56,6.17
2013/6/16,144.64,5.06,6.25
2013/6/17,144.55,3.01,6.27
2013/6/18,144.44,2.7,6.24
2013/6/19,144.47,12.1,6.19
2013/6/20,144.59,5.92,6.22
2013/6/21,144.53,3.88,6.25
2013/6/22,144.44,3.29,6.24
2013/6/23,144.33,2.72,6.23
2013/6/24,144.2,2.17,6.23
2013/6/25,144.06,2.2,6.23
2013/6/26,143.91,2.48,6.2
2013/6/27,143.81,3.31,5.58
2013/6/28,143.74,3.06,5.03
2013/6/29,143.67,3,4.97
2013/6/30,143.6,2.96,4.92
2013/7/1,143.49,2.45,6.63
2013/7/2,143.36,2.55,5.58
2013/7/3,143.28,4.86,4.86
2013/7/4,143.38,7.22,4.73
2013/7/5,143.4,4.73,4.73
2013/7/6,143.38,3.92,4.75
2013/7/7,143.35,3.5,4.33
2013/7/8,143.37,8.56,4.13
2013/7/9,143.58,7.39,4.05
2013/7/10,143.64,4.91,4.07
2013/7/11,143.66,4.9,4.06
2013/7/12,143.72,5.67,3.98
2013/7/13,143.75,4.51,3.94
2013/7/14,143.76,3.89,3.89
2013/7/15,143.82,8.45,3.91
2013/7/16,143.97,6.55,3.98
2013/7/17,144,5.93,7.64
2013/7/18,143.94,67.26,68.68
2013/7/19,143.87,29.12,25.98
2013/7/20,144.15,16.84,10.2
2013/7/21,144.29,12.25,10.2
2013/7/22,144.32,17.26,15.5
2013/7/23,144.21,19.47,24.72
2013/7/24,144.16,15.11,16.85
2013/7/25,144.08,14.1,16.98
2013/7/26,143.96,13.38,15.67
2013/7/27,143.92,27.71,31.98
2013/7/28,144.28,55.93,35.07
2013/7/29,144.12,35.29,54.16
2013/7/30,143.79,27.73,30.57
2013/7/31,143.75,22.55,22.55
2013/8/1,143.92,31.93,26.25
2013/8/2,143.97,26.07,24.92
2013/8/3,144.08,19.73,16.85
2013/8/4,144.09,14.87,16.88
2013/8/5,143.97,13.34,16.78
2013/8/6,143.89,22.01,22.3
2013/8/7,143.81,21.09,22.22
2013/8/8,143.98,15.43,10.29
2013/8/9,144.1,12.62,10.31
2013/8/10,144.13,9.96,10.25
2013/8/11,144.1,8.53,10.27
2013/8/12,144.03,7.13,8.28
2013/8/13,144,5.81,6.38
2013/8/14,144,5.42,5.71
2013/8/15,143.99,5,5.58
2013/8/16,143.96,4.78,5.64
2013/8/17,143.92,4.54,5.67
2013/8/18,143.88,4.25,5.67
2013/8/19,143.82,4.03,5.73
2013/8/20,143.8,6.86,5.73
2013/8/21,143.82,5.19,5.76
2013/8/22,143.78,4.06,5.76
2013/8/23,143.72,4.02,5.71
2013/8/24,143.69,5.61,5.61
2013/8/25,143.66,3.92,5.6
2013/8/26,143.59,3.47,5.72
2013/8/27,143.51,3.46,5.68
2013/8/28,143.42,3.16,5.65
2013/8/29,143.33,2.89,5.64
2013/8/30,143.24,3.44,5.63
2013/8/31,143.16,3.68,5.59
2013/9/1,143.11,4.26,5.61
2013/9/2,143.06,4.43,4.97
2013/9/3,143.07,4.7,4.43
2013/9/4,143.06,4.14,4.41
2013/9/5,143.06,5.56,6.1
2013/9/6,143,3.89,5.51
2013/9/7,142.96,4.17,5.25
2013/9/8,143.19,20.88,9.44
2013/9/9,143.36,8.66,8.66
2013/9/10,143.34,5.87,6.69
2013/9/11,143.33,5.09,5.37
2013/9/12,143.3,4.55,5.37
2013/9/13,143.26,3.96,5.34
2013/9/14,143.22,3.92,5.29
2013/9/15,143.19,7.58,7.58
2013/9/16,143.24,51.98,46.48
2013/9/17,143.42,26.71,23.11
2013/9/18,143.58,15.27,12.19
2013/9/19,143.66,10.96,9.84
2013/9/20,143.67,8.57,8.29
2013/9/21,143.68,7.18,7.18
2013/9/22,143.66,6.21,7.05
2013/9/23,143.63,5.86,6.98
2013/9/24,143.58,5.07,7.03
2013/9/25,143.51,5.13,6.24
2013/9/26,143.5,4.79,4.79
2013/9/27,143.49,4.28,4.84
2013/9/28,143.46,4.04,4.87
2013/9/29,143.43,3.75,4.86
2013/9/30,143.4,4.15,4.42
2013/10/1,143.4,3.82,4.1
2013/10/2,143.39,4.07,4.07
2013/10/3,143.38,3.49,4.05
2013/10/4,143.36,3.49,4.05
2013/10/5,143.33,3.22,4.04
2013/10/6,143.31,3.48,4.04
2013/10/7,143.3,3.8,4.07
2013/10/8,143.28,3.49,4.05
2013/10/9,143.26,3.22,4.04
2013/10/10,143.22,3,4.09
2013/10/11,143.19,3.28,4.1
2013/10/12,143.15,3.22,4.04
2013/10/13,143.13,3.44,3.97
2013/10/14,143.1,2.85,3.94
2013/10/15,143.04,3.7,5.86
2013/10/16,143.63,53.49,19.62
2013/10/17,144.29,16.81,11.56
2013/10/18,144.45,10.2,7.25
2013/10/19,144.51,8.07,7.18
2013/10/20,144.57,16.67,7.09
2013/10/21,145.26,27.5,7.06
2013/10/22,145.76,23.65,7.18
2013/10/23,146.34,29.86,7.21
2013/10/24,146.97,29.09,14.29
2013/10/25,147.22,41.25,34.77
2013/10/26,147.3,35.38,30.66
2013/10/27,147.46,23.71,21.89
2013/10/28,147.43,17.5,19.32
2013/10/29,147.36,13.59,17.59
2013/10/30,147.22,11.45,17.57
2013/10/31,147.03,10.02,17.5
2013/11/1,146.79,8.3,17.4
2013/11/2,146.52,7.66,17.25
2013/11/3,146.23,7.01,17.06
2013/11/4,145.93,7.42,16.91
2013/11/5,145.62,6.66,16.9
2013/11/6,145.29,6.05,15.45
2013/11/7,145.09,6.97,11.89
2013/11/8,144.92,6.35,11.82
2013/11/9,144.74,6.35,11.77
2013/11/10,144.55,6.02,11.66
2013/11/11,144.37,6.31,11.6
2013/11/12,144.17,5.7,11.5
2013/11/13,143.97,5.45,11.46
2013/11/14,143.76,5.2,11.42
2013/11/15,143.54,5.4,11.81
2013/11/16,143.3,5.66,11.98
2013/11/17,143.06,4.87,11.91
2013/11/18,142.83,4.56,8.83
2013/11/19,142.71,4.13,7.05
2013/11/20,142.6,3.86,7.01
2013/11/21,142.49,4.38,7
2013/11/22,142.4,4.58,5.88
2013/11/23,142.4,4.72,4.2
2013/11/24,142.41,4.43,4.18
2013/11/25,142.42,4.47,4.2
2013/11/26,142.45,5.44,4.14
2013/11/27,142.51,5.44,4.13
2013/11/28,142.55,4.88,4.09
2013/11/29,142.57,4.59,4.07
2013/11/30,142.6,4.84,4.05
2013/12/1,142.62,4.66,4.13
2013/12/2,142.63,4.18,4.18
2013/12/3,142.63,4.17,4.17
2013/12/4,142.63,3.91,4.18
2013/12/5,142.62,3.98,4.25
2013/12/6,142.6,4.03,4.28
2013/12/7,142.59,3.92,4.19
2013/12/8,142.58,3.66,4.18
2013/12/9,142.56,3.65,4.18
2013/12/10,142.54,3.65,4.17
2013/12/11,142.54,4.2,4.2
2013/12/12,142.53,4.17,4.44
2013/12/13,142.5,4.21,4.99
2013/12/14,142.49,4.49,4.24
2013/12/15,142.51,4.49,4.22
2013/12/16,142.51,4.22,4.22
2013/12/17,142.5,4.06,4.33
2013/12/18,142.49,3.82,4.34
2013/12/19,142.48,4.9,4.38
2013/12/20,142.73,20.2,6.11
2013/12/21,143.16,12.52,7.08
2013/12/22,143.27,8.7,7.06
2013/12/23,143.3,7.04,7.04
2013/12/24,143.28,6.24,7.06
2013/12/25,143.23,5.43,7.07
2013/12/26,143.17,5.41,7.05
2013/12/27,143.11,5.27,6.08
2013/12/28,143.1,5.24,5.51
2013/12/29,143.09,4.93,5.47
2013/12/30,143.06,4.66,5.47
2013/12/31,143.03,4.63,5.45
2014/1/1,143.01,5.09,5.36
2014/1/2,143.03,5.69,5.15
2014/1/3,143.03,5.08,5.08
2014/1/4,143.02,4.63,5.17
2014/1/5,142.99,4.44,5.25
2014/1/6,142.96,3.98,5.32
2014/1/7,142.91,3.98,5.32
2014/1/8,142.86,3.97,5.3
2014/1/9,142.82,4.45,5.25
2014/1/10,142.77,3.91,5.24
2014/1/11,142.72,3.65,5.24
2014/1/12,142.66,3.63,5.22
2014/1/13,142.59,3.37,5.21
2014/1/14,142.52,3.46,5.29
2014/1/15,142.45,3.2,5.28
2014/1/16,142.37,3.17,5.24
2014/1/17,142.28,2.89,5.22
2014/1/18,142.2,3.1,5.15
2014/1/19,142.12,2.88,5.17
2014/1/20,142.04,3.28,4.54
2014/1/21,142,3.08,4.09
2014/1/22,141.96,3.1,4.11
2014/1/23,141.91,2.81,4.07
2014/1/24,141.87,2.8,4.05
2014/1/25,141.82,3.28,4.03
2014/1/26,141.83,5.48,3.98
2014/1/27,141.89,4.79,4.04
2014/1/28,141.9,4.06,4.06
2014/1/29,141.9,4.31,4.07
2014/1/30,141.9,3.85,4.09
2014/1/31,141.96,7.3,4.02
2014/2/1,142.08,6.24,3.96
2014/2/2,142.15,5.27,3.99
2014/2/3,142.29,11.53,4.05
2014/2/4,142.64,12.01,4.12
2014/2/5,142.89,7.65,5.79
2014/2/6,142.8,5,6.86
2014/2/7,142.7,3.82,6.99
2014/2/8,142.58,4.33,6.96
2014/2/9,142.48,3.69,6.83
2014/2/10,142.36,3.66,5.73
2014/2/11,142.36,4.47,3.69
2014/2/12,142.39,4.52,3.74
2014/2/13,142.4,4.04,3.77
2014/2/14,142.42,4.33,3.81
2014/2/15,142.47,5.56,3.74
2014/2/16,142.52,4.98,3.67
2014/2/17,142.57,4.9,4.9
2014/2/18,142.49,4.59,7.72
2014/2/19,142.36,4.41,7.78
2014/2/20,142.23,4.42,7.75
2014/2/21,142.1,4.4,7.71
2014/2/22,141.97,4.34,7.63
2014/2/23,141.83,4.13,7.63
2014/2/24,141.7,4.43,7.66
2014/2/25,141.58,4.61,6.83
2014/2/26,141.56,5.5,5
2014/2/27,141.61,6.97,5
2014/2/28,141.7,11.55,8.82
2014/3/1,141.72,10.8,13.28
2014/3/2,141.57,8.8,13.23
2014/3/3,141.44,8.07,8.07
2014/3/4,141.53,7.68,5.23
2014/3/5,141.65,9.35,6.13
2014/3/6,141.71,8.4,9.4
2014/3/7,141.62,7.04,8.78
2014/3/8,141.64,7.44,5.46
2014/3/9,141.71,6.98,5.49
2014/3/10,141.75,6.63,6.63
2014/3/11,141.71,6.09,8.07
2014/3/12,141.6,6.26,8.98
2014/3/13,141.53,10.94,8.72
2014/3/14,141.54,17.14,19.85
2014/3/15,141.53,10.82,11.56
2014/3/16,141.45,9.86,11.57
2014/3/17,141.45,11.06,7.88
2014/3/18,141.67,12.75,8.29
2014/3/19,141.75,14.61,14.85
2014/3/20,141.7,14.33,14.33
2014/3/21,141.72,14.59,15.34
2014/3/22,141.63,12.34,15.3
2014/3/23,141.52,11.57,13.29
2014/3/24,141.56,13.16,9.46
2014/3/25,141.74,17.2,13.23
2014/3/26,142,27.17,16.79
2014/3/27,142.68,41.21,20.94
2014/3/28,143.19,29.91,20.37
2014/3/29,143.51,27.33,16.45
2014/3/30,144.1,39.71,13.59
2014/3/31,145.15,37.84,9.81
2014/4/1,145.86,25.27,7.08
2014/4/2,146.32,20.66,7.19
2014/4/3,146.7,21.75,7.13
2014/4/4,147.49,46.08,8.44
2014/4/5,148.24,29.44,11.06
2014/4/6,148.58,20.6,11.17
2014/4/7,148.75,16.96,12.58
2014/4/8,148.79,15.06,15.06
2014/4/9,148.78,14.25,15.05
2014/4/10,148.75,13.87,15.06
2014/4/11,148.72,12.77,13.96
2014/4/12,148.69,10.99,12.18
2014/4/13,148.66,10.63,12.22
2014/4/14,148.63,10.98,10.98
2014/4/15,148.65,11.03,10.24
2014/4/16,148.69,12.57,10.19
2014/4/17,148.74,11.75,10.16
2014/4/18,148.78,11.34,10.14
2014/4/19,148.79,10.1,10.1
2014/4/20,148.79,9.74,10.15
2014/4/21,148.78,9.9,9.49
2014/4/22,148.83,10.58,7.78
2014/4/23,148.89,10.22,7.81
2014/4/24,148.95,9.85,7.84
2014/4/25,149,9.85,7.82
2014/4/26,149.05,9.86,7.82
2014/4/27,149.1,10.29,7.85
2014/4/28,149.16,10.31,7.86
2014/4/29,149.21,9.43,7.79
2014/4/30,149.25,10.11,8.87
2014/5/1,149.26,13.45,13.45
2014/5/2,149.25,11.03,11.44
2014/5/3,149.27,10.16,8.92
2014/5/4,149.29,9.21,8.8
2014/5/5,149.28,7.46,8.7
2014/5/6,149.25,7.45,8.69
2014/5/7,149.2,6.12,8.17
2014/5/8,149.15,5.72,7.77
2014/5/9,149.1,5.41,7.45
2014/5/10,149.06,5.36,6.99
2014/5/11,149.01,4.54,6.97
2014/5/12,148.96,4.85,6.46
2014/5/13,148.93,5.28,6.09
2014/5/14,148.9,4.88,6.08
2014/5/15,148.88,5.27,6.08
2014/5/16,148.87,5.63,6.02
2014/5/17,148.84,4.35,5.96
2014/5/18,148.8,4.36,5.96
2014/5/19,148.75,3.6,5.98
2014/5/20,148.69,4,5.98
2014/5/21,148.7,13.96,6
2014/5/22,149.01,14.39,6.72
2014/5/23,149.08,7.57,7.15
2014/5/24,149.06,5.97,7.2
2014/5/25,149.02,5.5,7.12
2014/5/26,148.98,5.49,7.11
2014/5/27,148.97,7.11,7.11
2014/5/28,148.93,4.7,7.11
2014/5/29,148.86,3.89,7.11
2014/5/30,148.78,3.94,7.12
2014/5/31,148.7,3.53,7.11
2014/6/1,148.6,3.15,7.09
2014/6/2,148.5,3.15,7.06
2014/6/3,148.4,3.18,7.07
2014/6/4,148.3,3.13,6.98
2014/6/5,148.2,3.53,6.98
2014/6/6,148.11,4.61,7.65
2014/6/7,148.08,11.74,10.61
2014/6/8,148.2,78.01,79.91
2014/6/9,148.06,57.96,63.62
2014/6/10,147.56,39.21,59.53
2014/6/11,147.3,26.3,31.37
2014/6/12,147.67,99.46,59.99
2014/6/13,148.04,64.38,72.03
2014/6/14,148.17,31.46,27.65
2014/6/15,148.1,20.42,27.63
2014/6/16,147.87,14.97,22.85
2014/6/17,147.67,11.55,19.7
2014/6/18,147.45,10.53,17.47
2014/6/19,147.27,8.92,16.15
2014/6/20,147.05,7.92,16.13
2014/6/21,146.83,8.68,16.05
2014/6/22,146.61,8.31,15.91
2014/6/23,146.37,7.29,16.77
2014/6/24,146.06,6.63,17.21
2014/6/25,145.73,6.15,17.12
2014/6/26,145.38,5.64,16.96
2014/6/27,145.04,5.29,13.9
2014/6/28,144.84,7.45,11.08
2014/6/29,144.79,57.62,61.23
2014/6/30,144.48,28.75,38.83
2014/7/1,144.31,18.74,20.5
2014/7/2,144.26,13.91,15.07
2014/7/3,144.25,12.43,13.02
2014/7/4,144.22,14.38,13.5
2014/7/5,144.32,17.09,15.05
2014/7/6,144.3,13.04,15.08
2014/7/7,144.2,12.38,15
2014/7/8,144.1,11.73,20.91
2014/7/9,143.47,15.29,27.35
2014/7/10,143.42,31.2,32.86
2014/7/11,143.45,22.21,14.42
2014/7/12,143.83,16.39,7.05
2014/7/13,144.09,13.45,7.11
2014/7/14,144.28,11.91,7.25
2014/7/15,144.39,9.4,7.34
