鳴子,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2009/10/29,239.27,10.15,15.42
2009/10/30,238.9,8.99,13.67
2009/10/31,238.65,8.49,11.24
2009/11/1,238.49,8.15,10.46
2009/11/2,238.34,7.93,9.96
2009/11/3,238.21,7.53,9.41
2009/11/4,238.11,7.81,8.54
2009/11/5,238.1,8.17,8.02
2009/11/6,238.12,8.18,8.04
2009/11/7,238.12,7.59,7.73
2009/11/8,238.1,7.29,7.73
2009/11/9,238.05,6.86,7.73
2009/11/10,237.99,6.75,7.73
2009/11/11,238.03,13.7,10.98
2009/11/12,238.06,10.09,10.81
2009/11/13,238.13,9.22,8.21
2009/11/14,238.66,24.62,8.25
2009/11/15,239.67,19.44,8.29
2009/11/16,240.58,28.25,13.09
2009/11/17,241.3,25.08,15.92
2009/11/18,241.76,21.58,17.4
2009/11/19,241.74,15.71,18.28
2009/11/20,241.55,13.87,17.41
2009/11/21,241.47,16.83,15.06
2009/11/22,241.51,13.45,15.06
2009/11/23,241.35,12,15.06
2009/11/24,241.15,11.51,15.04
2009/11/25,240.9,10.79,15.03
2009/11/26,240.62,10.32,15.01
2009/11/27,240.29,9.49,14.96
2009/11/28,240.05,12.15,14.93
2009/11/29,239.76,9.47,14.89
2009/11/30,239.42,9.02,13.08
2009/12/1,239.19,8.46,12.07
2009/12/2,238.94,8.1,11.18
2009/12/3,238.79,8.64,9.94
2009/12/4,238.81,10.23,9.94
2009/12/5,238.75,9.93,9.93
2009/12/6,239.17,19.96,9.86
2009/12/7,239.66,15.63,11.87
2009/12/8,239.67,11.6,13.26
2009/12/9,239.5,10.09,13.25
2009/12/10,239.27,9.31,13.22
2009/12/11,238.98,8.92,13.19
2009/12/12,239.2,24.7,13.21
2009/12/13,239.82,17.92,13.26
2009/12/14,239.96,13.57,13.27
2009/12/15,239.9,11.6,13.26
2009/12/16,239.74,10.24,13.25
2009/12/17,239.5,9.01,13.22
2009/12/18,239.19,8.53,13.19
2009/12/19,238.87,8.06,13.15
2009/12/20,238.49,7.33,13.12
2009/12/21,238.1,7.21,13.08
2009/12/22,237.74,7.91,10.55
2009/12/23,237.68,8.6,9.16
2009/12/24,237.65,8.74,9.16
2009/12/25,237.61,8.22,8.5
2009/12/26,237.62,9.1,8.13
2009/12/27,237.74,9.39,8.14
2009/12/28,237.8,8.97,8.14
2009/12/29,237.84,8.28,8.14
2009/12/30,237.82,7.58,8.14
2009/12/31,237.82,8.7,8.14
2010/1/1,237.85,8.27,8.13
2010/1/2,237.85,8,8.14
2010/1/3,237.82,7.71,8.13
2010/1/4,237.79,7.44,8.13
2010/1/5,237.75,8,8.14
2010/1/6,237.75,7.99,8.13
2010/1/7,237.73,7.57,8.13
2010/1/8,237.65,6.88,8.13
2010/1/9,237.56,6.73,8.12
2010/1/10,237.45,6.58,8.11
2010/1/11,237.32,6.17,8.11
2010/1/12,237.19,6.17,8.11
2010/1/13,237.07,6.57,8.1
2010/1/14,236.95,6.38,8.09
2010/1/15,236.81,6.12,7.69
2010/1/16,236.74,6.54,7.06
2010/1/17,236.69,6.15,7.06
2010/1/18,236.61,6.14,7.05
2010/1/19,236.55,6.28,7.06
2010/1/20,236.5,7.07,6.69
2010/1/21,237.36,29.25,7.44
2010/1/22,238.49,16.4,8.15
2010/1/23,238.84,11.35,8.17
2010/1/24,238.99,9.49,8.18
2010/1/25,239.05,9.38,8.18
2010/1/26,239.14,8.93,8.18
2010/1/27,239.14,7.89,8.19
2010/1/28,239.14,9.09,8.19
2010/1/29,239.25,9.85,8.19
2010/1/30,239.34,8.94,8.19
2010/1/31,239.35,8.19,8.19
2010/2/1,239.37,8.5,8.2
2010/2/2,239.36,7.89,8.19
2010/2/3,239.33,7.43,8.18
2010/2/4,239.27,7.14,8.19
2010/2/5,239.18,6.83,8.18
2010/2/6,239.09,6.51,8.17
2010/2/7,238.98,6.72,8.18
2010/2/8,238.87,6.44,8.18
2010/2/9,238.8,8.76,8.18
2010/2/10,238.89,9.05,8.18
2010/2/11,238.9,7.73,8.17
2010/2/12,238.85,7.3,8.17
2010/2/13,238.77,6.71,8.16
2010/2/14,238.66,6.42,8.16
2010/2/15,238.53,6.13,8.16
2010/2/16,238.41,6.23,7.39
2010/2/17,238.36,6.23,6.95
2010/2/18,238.3,6.06,6.93
2010/2/19,238.25,6.22,6.95
2010/2/20,238.19,6.07,6.94
2010/2/21,238.12,5.78,6.94
2010/2/22,238.04,5.78,6.94
2010/2/23,237.98,6.67,6.95
2010/2/24,237.95,6.77,7.05
2010/2/25,238.02,8.93,6.2
2010/2/26,238.4,16.13,7.02
2010/2/27,239.49,28.71,8.92
2010/2/28,240.52,19.5,7.94
2010/3/1,241.08,13.66,6.66
2010/3/2,241.45,11.75,6.6
2010/3/3,241.73,10.17,6.32
2010/3/4,241.93,9.31,6.4
2010/3/5,242.21,15.22,6.34
2010/3/6,243.06,21.55,6.42
2010/3/7,243.81,16.66,6.57
2010/3/8,244.29,13.45,6.6
2010/3/9,244.64,11.84,5.91
2010/3/10,244.96,11.4,5.95
2010/3/11,245.21,9.63,5.95
2010/3/12,245.39,9.09,5.97
2010/3/13,245.58,10.51,6.1
2010/3/14,245.86,11.2,6.41
2010/3/15,246.07,10.46,6.47
2010/3/16,246.82,35.75,6.64
2010/3/17,248.12,23.54,11.05
2010/3/18,248.34,15.18,14.16
2010/3/19,248.33,12.93,12.72
2010/3/20,248.4,12.85,11.01
2010/3/21,248.83,29.69,11.04
2010/3/22,249.62,21.09,13.3
2010/3/23,249.71,15.99,16.2
2010/3/24,249.67,14.3,16.2
2010/3/25,249.58,14.07,16.18
2010/3/26,249.41,11.75,16.17
2010/3/27,249.18,10.67,16.14
2010/3/28,248.89,9.71,16.1
2010/3/29,248.61,9.09,13.18
2010/3/30,248.48,8.64,11.11
2010/3/31,248.34,8.24,11.11
2010/4/1,248.25,12.33,11.1
2010/4/2,248.87,31,11.15
2010/4/3,249.58,21.52,11.2
2010/4/4,249.95,18.66,11.23
2010/4/5,250.33,19.66,11.26
2010/4/6,250.85,28.89,11.3
2010/4/7,252.01,41.01,16.39
2010/4/8,252.62,25.84,20.45
2010/4/9,252.72,23,20.75
2010/4/10,252.83,27.17,23.36
2010/4/11,253.07,36.6,29.51
2010/4/12,253.33,33.58,32.9
2010/4/13,253.26,38.42,38.42
2010/4/14,253.23,41.2,44.41
2010/4/15,253.05,25.48,28.69
2010/4/16,252.97,19.1,21.81
2010/4/17,252.8,17.49,21.76
2010/4/18,252.6,17.05,21.76
2010/4/19,252.43,16.37,17.71
2010/4/20,252.51,20.45,16.41
2010/4/21,252.77,27.89,20.26
2010/4/22,253.07,24.71,20.14
2010/4/23,253.22,23.24,20.5
2010/4/24,253.31,23.14,21.76
2010/4/25,253.35,23.15,21.77
2010/4/26,253.46,25.7,21.8
2010/4/27,253.55,26.57,29.56
2010/4/28,253.66,93.91,87.49
2010/4/29,253.7,89.55,89.1
2010/4/30,253.86,50.6,46.7
2010/5/1,253.94,41.3,38.55
2010/5/2,254.1,36.5,33.72
2010/5/3,254.14,39.3,38.61
2010/5/4,254.18,49.66,49.89
2010/5/5,254.15,53.03,54.19
2010/5/6,254.01,52.49,56.88
2010/5/7,253.68,49.67,59.52
2010/5/8,253.28,38.38,41.82
2010/5/9,253.24,29.46,31.29
2010/5/10,253.28,23.54,23.77
2010/5/11,253.28,21.78,19.95
2010/5/12,253.6,36.77,32.42
2010/5/13,253.33,29.17,36.96
2010/5/14,253.14,20.5,22.1
2010/5/15,253.08,17.67,19.74
2010/5/16,252.95,16.58,19.73
2010/5/17,252.81,17.02,19.72
2010/5/18,252.7,17.22,19.7
2010/5/19,252.6,17.43,19.68
2010/5/20,252.52,18.33,19.67
2010/5/21,252.43,16.5,19.65
2010/5/22,252.25,14.74,19.67
2010/5/23,252.01,14.07,19.64
2010/5/24,252.17,92.15,71.55
2010/5/25,252.63,81.63,87.68
2010/5/26,252.54,66.41,67.09
2010/5/27,252.5,39.54,39.76
2010/5/28,252.47,27.02,27.47
2010/5/29,252.49,20.03,20.03
2010/5/30,252.42,17.11,20.03
2010/5/31,252.25,15.31,20.02
2010/6/1,252,13.97,19.98
2010/6/2,251.71,13.14,19.96
2010/6/3,251.37,12.02,19.94
2010/6/4,250.99,11.21,19.91
2010/6/5,250.6,11.43,19.82
2010/6/6,250.18,10.12,19.8
2010/6/7,249.75,9.64,17.43
2010/6/8,249.43,8.99,15.52
2010/6/9,249.12,8.77,15.49
2010/6/10,248.78,8.28,15.46
2010/6/11,248.42,8.02,15.39
2010/6/12,248.05,7.42,15.31
2010/6/13,247.65,7.36,15.27
2010/6/14,247.25,7.29,15.22
2010/6/15,246.84,7.14,15.2
2010/6/16,246.73,22,18.18
2010/6/17,246.62,10.36,17.42
2010/6/18,246.32,8.01,13.55
2010/6/19,246.02,7.5,13.52
2010/6/20,245.69,7.24,13.49
2010/6/21,245.4,7.45,10.96
2010/6/22,245.27,7.11,9.32
2010/6/23,245.26,11.35,9.32
2010/6/24,245.32,9.1,9.64
2010/6/25,245.24,7.81,9.84
2010/6/26,245.11,7.09,9.84
2010/6/27,244.96,7.46,9.82
2010/6/28,244.89,8.92,9.82
2010/6/29,244.76,7.31,11.47
2010/6/30,244.5,17.09,21.14
2010/7/1,244.21,18.06,21.49
2010/7/2,244.19,11.52,11.52
2010/7/3,244.18,10.13,10.81
2010/7/4,244.11,9.44,10.81
2010/7/5,244,8.25,10.8
2010/7/6,243.83,8.76,10.94
2010/7/7,243.73,10.55,12.56
2010/7/8,243.59,7.74,10.43
2010/7/9,243.44,11.81,9.97
2010/7/10,243.79,20.58,19.91
2010/7/11,243.5,11.11,14.96
2010/7/12,243.53,20.25,18.41
2010/7/13,243.51,12.85,13.35
2010/7/14,243.58,18.02,17.19
2010/7/15,243.4,13.87,17.56
2010/7/16,243.46,15.06,11.7
2010/7/17,243.7,37.6,24.74
2010/7/18,243.84,31.23,42.75
2010/7/19,243.53,16.44,18.45
2010/7/20,243.47,12.69,13.03
2010/7/21,243.48,10.87,11.37
2010/7/22,243.4,9.5,11.35
2010/7/23,243.25,8.49,11.34
2010/7/24,243.06,7.81,11.33
2010/7/25,242.9,9.51,11.32
2010/7/26,242.73,7.69,11.3
2010/7/27,242.5,7.09,11.04
2010/7/28,242.28,6.71,10.33
2010/7/29,242.08,9.33,10.31
2010/7/30,242.23,12.62,10.32
2010/7/31,242.2,8.35,10.32
2010/8/1,242.03,7.21,10.32
2010/8/2,241.82,6.6,10.3
2010/8/3,241.58,6.26,10.28
2010/8/4,241.33,6.09,10.27
2010/8/5,241.05,5.78,10.25
2010/8/6,240.79,7.86,10.82
2010/8/7,240.55,6.34,11.81
2010/8/8,240.19,6.32,11.78
2010/8/9,239.83,5.55,11.29
2010/8/10,239.48,5.31,10.43
2010/8/11,239.13,5.18,10.42
2010/8/12,238.79,7.07,10.39
2010/8/13,238.64,6.88,10.93
2010/8/14,238.29,10.63,11.94
2010/8/15,238.61,16.89,11.97
2010/8/16,238.84,18.42,11.37
2010/8/17,239.33,13.62,10.46
2010/8/18,239.38,10.26,11.01
2010/8/19,239.23,7.88,11.34
2010/8/20,238.97,7.21,11.32
2010/8/21,238.65,6.24,11.31
2010/8/22,238.28,5.64,11.28
2010/8/23,237.86,4.97,11.83
2010/8/24,237.29,4.2,12.26
2010/8/25,236.75,4.54,11.36
2010/8/26,236.21,4.03,11.32
2010/8/27,235.65,4.08,10.7
2010/8/28,235.15,4.29,10.24
2010/8/29,234.64,3.46,10.2
2010/8/30,234.03,2.78,10.18
2010/8/31,233.46,6.05,8.52
2010/9/1,233.56,6.93,6.14
2010/9/2,233.56,5.89,6.12
2010/9/3,233.52,5.58,6.14
2010/9/4,233.48,5.47,6.14
2010/9/5,233.4,5.21,6.11
2010/9/6,233.31,4.99,6.11
2010/9/7,233.5,12.61,6.11
2010/9/8,233.88,6.69,6.12
2010/9/9,233.87,5.67,6.12
2010/9/10,233.84,6.1,5.76
2010/9/11,234.04,11.32,4.77
2010/9/12,235.29,23.13,4.9
2010/9/13,238.36,86.05,5.18
2010/9/14,243.41,98.65,65.95
2010/9/15,243.28,32.14,36.5
2010/9/16,243.26,25.16,24.32
2010/9/17,243.21,27.18,28.02
2010/9/18,243.23,19.24,19.4
2010/9/19,243.16,16.2,16.87
2010/9/20,243.18,14.27,14.11
2010/9/21,243.19,14.45,14.11
2010/9/22,243.21,17.3,18.31
2010/9/23,243.12,20.97,19.45
2010/9/24,243.27,17.93,16.59
2010/9/25,243.32,14.73,14.73
2010/9/26,243.3,12.6,12.26
2010/9/27,243.33,11.75,12.59
2010/9/28,243.32,23.67,19.98
2010/9/29,243.47,18.19,20.54
2010/9/30,243.24,14.24,16.75
2010/10/1,243.2,12.93,12.93
2010/10/2,243.2,11.59,12.1
2010/10/3,243.14,10.76,12.1
2010/10/4,243.08,11.07,10.9
2010/10/5,243.14,9.39,8.38
2010/10/6,243.18,8.6,8.26
2010/10/7,243.2,8.42,8.26
2010/10/8,243.24,8.4,6.39
2010/10/9,243.39,8.33,7.82
2010/10/10,243.5,16.4,14.9
2010/10/11,243.31,9.55,11.73
2010/10/12,243.32,9.28,9.45
2010/10/13,243.25,8.41,9.75
2010/10/14,243.2,8.28,8.62
2010/10/15,243.25,11.58,8.89
2010/10/16,243.52,12.87,9.18
2010/10/17,243.59,9.19,9.19
2010/10/18,243.56,8.36,9.19
2010/10/19,243.48,7.65,9.17
2010/10/20,243.39,7.48,9.16
2010/10/21,243.28,7.32,8.66
2010/10/22,243.27,7.49,7.32
2010/10/23,243.26,7.15,7.32
2010/10/24,243.25,6.98,7.32
2010/10/25,243.23,7.16,7.32
2010/10/26,243.23,7.48,7.32
2010/10/27,243.26,7.66,7.32
2010/10/28,243.28,9.14,7.62
2010/10/29,243.33,8.53,10.38
2010/10/30,243.12,7.13,9.98
2010/10/31,243.1,10.12,9.11
2010/11/1,243.36,19.91,13.71
2010/11/2,243.56,22.53,20.52
2010/11/3,243.55,25.73,29.09
2010/11/4,243.2,18.07,24.11
2010/11/5,242.86,13.87,20.95
2010/11/6,242.33,11.15,20.85
2010/11/7,241.68,9.5,20.78
2010/11/8,240.95,8.15,19.86
2010/11/9,240.23,10.2,19.26
2010/11/10,240.04,16.97,19.24
2010/11/11,239.56,9.91,19.24
2010/11/12,238.87,8.18,19.18
2010/11/13,238.1,7.86,19.12
2010/11/14,237.23,6.17,19.04
2010/11/15,236.23,5.12,18.94
2010/11/16,235.23,6.34,13.22
2010/11/17,235.21,8.29,8.16
2010/11/18,235.08,7.46,8.47
2010/11/19,235.12,8,6.99
2010/11/20,235.2,7.74,6.99
2010/11/21,235.23,7.37,7
2010/11/22,235.25,7.26,7.01
2010/11/23,235.28,7.08,6.96
2010/11/24,235.26,6.45,6.95
2010/11/25,235.22,6.44,6.94
2010/11/26,235.17,6.37,6.74
2010/11/27,235.17,6.32,6.2
2010/11/28,235.23,8.6,8.6
2010/11/29,234.99,9.87,12.59
2010/11/30,234.97,9.53,8.18
2010/12/1,235.27,11.63,7.88
2010/12/2,235.32,8.55,12.3
2010/12/3,237.19,90.16,24.77
2010/12/4,240.67,47.58,28.6
2010/12/5,240.96,25.23,28.69
2010/12/6,240.53,19.24,28.62
2010/12/7,239.84,15.41,24.57
2010/12/8,239.41,12.74,19.21
2010/12/9,238.9,10.96,19.17
2010/12/10,238.29,9.16,19.11
2010/12/11,237.56,11,19.06
2010/12/12,237.26,14.33,19.05
2010/12/13,236.65,10.46,18.98
2010/12/14,236.71,25.51,18.97
2010/12/15,236.84,17.26,18.96
2010/12/16,236.5,12.4,18.94
2010/12/17,235.93,10.71,16.6
2010/12/18,235.86,12.36,10.6
2010/12/19,235.91,10.35,10.6
2010/12/20,235.88,10.74,10.61
2010/12/21,235.89,9.92,12.8
2010/12/22,236.91,80.76,22.23
2010/12/23,240.77,48.09,29.55
2010/12/24,240.95,24.56,29.58
2010/12/25,240.38,18.07,29.47
2010/12/26,239.52,14.81,29.27
2010/12/27,238.56,12.89,23.91
2010/12/28,238.01,11.22,19.03
2010/12/29,237.43,10.5,18.97
2010/12/30,236.74,8.86,18.91
2010/12/31,235.96,8.24,18.83
2011/1/1,235.17,8.82,13.57
2011/1/2,235.28,10.39,8.9
2011/1/3,235.2,8.69,10.57
2011/1/4,235.1,9.28,9.28
2011/1/5,235.18,9.76,8.51
2011/1/6,235.3,9.76,8.51
2011/1/7,235.35,8.89,8.51
2011/1/8,235.36,8.65,8.52
2011/1/9,235.39,8.89,8.52
2011/1/10,235.38,8.01,8.51
2011/1/11,235.33,7.63,8.51
2011/1/12,235.26,7.88,8.5
2011/1/13,235.19,7.25,8.5
2011/1/14,235.08,7.21,8.08
2011/1/15,235.11,7.98,6.98
2011/1/16,235.18,7.86,6.98
2011/1/17,235.27,8.21,6.96
2011/1/18,235.36,7.7,6.96
2011/1/19,235.4,7.38,7.25
2011/1/20,235.34,6.85,7.97
2011/1/21,235.24,6.53,7.78
2011/1/22,235.19,6.87,7.12
2011/1/23,235.17,6.88,7.12
2011/1/24,235.13,6.5,7.12
2011/1/25,235.08,6.37,7.12
2011/1/26,235.03,6.62,7.12
2011/1/27,234.99,6.66,6.9
2011/1/28,235.01,7.23,6.74
2011/1/29,235.03,6.62,6.74
2011/1/30,235.02,6.61,6.74
2011/1/31,235.01,6.61,6.74
2011/2/1,235.01,6.75,6.75
2011/2/2,234.97,6.03,6.74
2011/2/3,234.91,6.15,6.74
2011/2/4,234.85,6.03,6.74
2011/2/5,234.8,6.02,6.74
2011/2/6,234.73,5.92,6.74
2011/2/7,234.67,6.03,6.74
2011/2/8,234.59,5.67,6.73
2011/2/9,234.51,5.91,6.73
2011/2/10,234.46,6.26,6.73
2011/2/11,234.4,5.66,6.72
2011/2/12,234.3,5.66,6.72
2011/2/13,234.21,5.66,6.72
2011/2/14,234.11,5.3,6.71
2011/2/15,233.99,5.33,6.71
2011/2/16,233.86,5.35,6.7
2011/2/17,233.74,5.23,6.69
2011/2/18,233.75,10.82,9.81
2011/2/19,233.88,9.5,8.15
2011/2/20,233.84,6.8,8.15
2011/2/21,233.66,5.91,8.14
2011/2/22,233.51,6.73,7.18
2011/2/23,233.59,8.08,6.51
2011/2/24,233.66,6.99,9.12
2011/2/25,233.5,17.27,15.71
2011/2/26,233.3,10.67,15.95
2011/2/27,233.21,8.08,11.42
2011/2/28,232.35,6.51,12.13
2011/3/1,232.46,9.49,7.3
2011/3/2,232.5,7.69,7.9
2011/3/3,232.52,8,6.96
2011/3/4,232.66,7.76,6.41
2011/3/5,232.76,7.25,6.42
2011/3/6,232.85,7.56,6.41
2011/3/7,232.95,7.21,6.9
2011/3/8,232.9,6.47,6.89
2011/3/9,232.95,7.11,6.17
2011/3/10,233.05,7.29,6.18
2011/3/11,233.21,9.38,4.1
2011/3/12,234.04,10.8,1.37
2011/3/13,234.71,11.12,2.93
2011/3/14,235.47,16.57,6.82
2011/3/15,236,14.87,13.49
2011/3/16,235.8,9.4,13.02
2011/3/17,235.51,7.69,11.95
2011/3/18,235.09,6.02,11.91
2011/3/19,234.68,7.32,9.8
2011/3/20,234.74,12.36,8.93
2011/3/21,235.18,15.89,11.32
2011/3/22,235.27,11.75,13
2011/3/23,235.1,10,11.62
2011/3/24,235.09,9.76,9.26
2011/3/25,235.1,9.01,9.26
2011/3/26,235.07,8.63,9.25
2011/3/27,234.98,7.69,9.25
2011/3/28,234.82,7.12,9.24
2011/3/29,234.63,7.33,9.23
2011/3/30,234.58,10.54,9.23
2011/3/31,234.83,12.66,9.25
2011/4/1,235.17,15.95,10.34
2011/4/2,235.45,15.19,15.07
2011/4/3,235.34,11.76,13.75
2011/4/4,235.18,9.78,12.16
2011/4/5,235.04,13.19,10.81
2011/4/6,235.5,19.26,13.14
2011/4/7,235.94,20.83,15.36
2011/4/8,237.5,44.35,6.26
2011/4/9,239.81,45.17,19.26
2011/4/10,241.14,35.44,19.36
2011/4/11,241.96,27.84,19.41
2011/4/12,242.25,21.33,19.19
2011/4/13,242.32,22.13,19.17
2011/4/14,242.75,31.11,19.21
2011/4/15,243.62,36.11,19.26
2011/4/16,244.84,44.95,19.37
2011/4/17,246.09,35.47,19.5
2011/4/18,246.69,28.48,19.51
2011/4/19,247.12,25.5,19.61
2011/4/20,247.23,19.56,20.15
2011/4/21,247.15,18.91,19.91
2011/4/22,247.07,18.54,24.56
2011/4/23,246.62,26.71,30.34
2011/4/24,247.16,46.27,30.27
2011/4/25,247.52,31.77,30.39
2011/4/26,247.55,29.17,27.58
2011/4/27,247.82,35.74,26.78
2011/4/28,248.45,47.56,34.24
2011/4/29,248.63,30.86,36.39
2011/4/30,248.33,27.22,27.43
2011/5/1,248.9,48.03,30.02
2011/5/2,249.82,54.36,39.6
2011/5/3,249.96,33.13,36.08
2011/5/4,249.68,28.2,36
2011/5/5,249.22,23.9,35.87
2011/5/6,248.65,22.16,29.95
2011/5/7,248.59,23.8,21.35
2011/5/8,248.89,30.74,24.18
2011/5/9,248.9,26.41,32.15
2011/5/10,249.4,58.53,36.15
2011/5/11,249.66,29.64,36.39
2011/5/12,249.12,30.52,43.49
2011/5/13,249.61,70.63,49.23
2011/5/14,249.66,38.02,49.39
2011/5/15,249.06,25.63,36.49
2011/5/16,248.62,23.09,26.77
2011/5/17,248.64,21.42,21.63
2011/5/18,248.56,18.52,20.57
2011/5/19,248.42,16.35,20.04
2011/5/20,248.26,16.17,18.42
2011/5/21,248.23,17.38,17.38
2011/5/22,248.23,17.57,17.37
2011/5/23,248.15,13.46,17.35
2011/5/24,247.91,12.22,16.61
2011/5/25,247.79,11.76,13.54
2011/5/26,247.66,11.47,14.63
2011/5/27,247.52,10.76,13.34
2011/5/28,247.39,10.96,13.33
2011/5/29,247.29,16.83,17.42
2011/5/30,247.76,35.92,20.02
2011/5/31,248.13,19.65,20.07
2011/6/1,247.94,14.25,20.05
2011/6/2,247.62,13.4,18.93
2011/6/3,247.42,12.03,14.81
2011/6/4,247.31,10.9,13.27
2011/6/5,247.17,10.1,13.26
2011/6/6,247,9.53,12.46
2011/6/7,246.87,9.07,11.36
2011/6/8,246.75,8.72,10.81
2011/6/9,246.66,8.36,10.27
2011/6/10,246.55,7.98,10.27
2011/6/11,246.46,9.5,10.26
2011/6/12,246.4,7.96,10.25
2011/6/13,246.26,7.38,10.25
2011/6/14,246.11,7.37,10.23
2011/6/15,245.94,6.88,10.22
2011/6/16,245.75,6.51,10.19
2011/6/17,245.58,7.99,10.19
2011/6/18,245.44,6.87,10.19
2011/6/19,245.25,6.31,10.18
2011/6/20,245.03,6.15,10.17
2011/6/21,244.8,6.37,10.15
2011/6/22,244.56,5.51,12.56
2011/6/23,244.71,73.19,57.97
2011/6/24,246.72,146.27,95.48
2011/6/25,247.3,52.7,78.48
2011/6/26,245.56,31.53,59.84
2011/6/27,245.21,52.76,30.18
2011/6/28,246.81,52.38,40.92
2011/6/29,246.2,36.66,58.38
2011/6/30,245.06,27.95,45.87
2011/7/1,244.52,46.73,53.91
2011/7/2,244.14,23.97,28.25
2011/7/3,243.89,17.85,21.54
2011/7/4,243.74,16.96,17.63
2011/7/5,243.73,15.42,16.26
2011/7/6,243.64,12.79,14.29
2011/7/7,243.57,11.64,13.16
2011/7/8,243.51,12.65,13.15
2011/7/9,243.46,10.98,11.32
2011/7/10,243.48,10.29,10.13
2011/7/11,243.46,9.45,10.12
2011/7/12,243.41,8.94,10.11
2011/7/13,243.32,8.43,10.11
2011/7/14,243.22,8.25,10.1
2011/7/15,243.08,7.58,10.09
2011/7/16,242.93,7.44,10.08
2011/7/17,242.75,6.78,10.07
2011/7/18,242.55,6.77,10.06
2011/7/19,242.35,6.73,10.02
2011/7/20,242.18,7.7,10
2011/7/21,242.01,6.69,9.78
2011/7/22,241.83,6.28,9.19
2011/7/23,241.65,6.3,9.19
2011/7/24,241.45,5.97,9.19
2011/7/25,241.27,6.29,9.18
2011/7/26,241.1,8.85,9.17
2011/7/27,241.19,9.18,9.18
2011/7/28,241.14,8.85,9.17
2011/7/29,241.11,8.02,9.62
2011/7/30,240.96,7.8,9.85
2011/7/31,240.85,7.97,9.85
2011/8/1,240.71,7.48,9.83
2011/8/2,240.55,7.02,9.83
2011/8/3,240.36,6.75,9.56
2011/8/4,240.19,6.73,9.38
2011/8/5,240.01,6.29,9.37
2011/8/6,239.8,6.05,9.36
2011/8/7,239.56,5.59,9.35
2011/8/8,239.31,6.18,9.34
2011/8/9,239.13,6.18,9.34
2011/8/10,238.87,5.27,9.33
2011/8/11,238.59,5.27,9.32
2011/8/12,238.3,4.84,10.05
2011/8/13,237.85,4.11,10.97
2011/8/14,237.34,3.58,10.94
2011/8/15,236.82,3.93,10.15
2011/8/16,236.4,4.14,9.37
2011/8/17,235.99,3.91,9.15
2011/8/18,236.11,27.87,9.1
2011/8/19,237.79,19.92,9.5
2011/8/20,238,9.36,9.5
2011/8/21,237.93,8.8,9.49
2011/8/22,238.03,13.65,9.49
2011/8/23,238.51,18.05,9.52
2011/8/24,239.09,18.55,11.59
2011/8/25,239.22,12.35,14.61
2011/8/26,238.96,9.57,13.83
2011/8/27,238.69,8.18,12.23
2011/8/28,238.37,7.13,12.2
2011/8/29,237.99,6.36,12.17
2011/8/30,237.55,5.61,12.14
2011/8/31,237.06,5.27,12.08
2011/9/1,236.63,7.64,11.82
2011/9/2,236.72,28.69,19.93
2011/9/3,237.73,42.06,28.22
2011/9/4,238.85,49.04,33.74
2011/9/5,239.18,28.59,27.39
2011/9/6,239.23,17.2,19.91
2011/9/7,238.84,11.88,19.89
2011/9/8,238.17,8.84,19.86
2011/9/9,237.41,8.2,16.95
2011/9/10,236.86,7.6,15.04
2011/9/11,236.27,6.74,14.96
2011/9/12,235.78,8.09,9.97
2011/9/13,235.84,8.05,8.3
2011/9/14,235.76,8.66,9.16
2011/9/15,235.68,7.41,9.16
2011/9/16,235.53,6.99,8.37
2011/9/17,235.52,7.75,7.13
2011/9/18,235.58,7.63,7.13
2011/9/19,235.63,8.73,7.12
2011/9/20,236.37,40.74,14.34
2011/9/21,239.4,93.96,36.49
2011/9/22,242.64,73.65,48.16
2011/9/23,243.12,28.13,26.45
2011/9/24,243.05,18.74,22.91
2011/9/25,242.66,14.63,22.85
2011/9/26,242.11,12.06,20.89
2011/9/27,241.56,10.15,19.8
2011/9/28,240.91,8.99,19.73
2011/9/29,240.18,7.74,19.66
2011/9/30,239.44,8.81,16.63
2011/10/1,239.32,9.79,9.04
2011/10/2,239.34,9.04,9.04
2011/10/3,239.23,7.72,12.53
2011/10/4,238.75,6.71,14.53
2011/10/5,238.17,6.27,14.46
2011/10/6,238.68,32.2,14.53
2011/10/7,239.47,24.53,14.6
2011/10/8,239.86,15.69,14.64
2011/10/9,239.77,11.63,14.64
2011/10/10,239.5,9.8,14.61
2011/10/11,239.22,10.21,14.57
2011/10/12,238.82,7.98,14.52
2011/10/13,238.34,7.11,14.48
2011/10/14,237.8,6.58,14.42
2011/10/15,237.71,19.41,14.41
2011/10/16,238.61,34.5,18.5
2011/10/17,238.91,16.43,19.9
2011/10/18,238.49,11.54,18.48
2011/10/19,238.11,10.08,15.1
2011/10/20,237.7,8.81,15.06
2011/10/21,237.21,7.92,15.37
2011/10/22,236.71,10.79,14.32
2011/10/23,236.65,10.49,11.4
2011/10/24,236.51,9.15,11.37
2011/10/25,236.35,9.52,11.36
2011/10/26,236.2,8.99,11.34
2011/10/27,236.03,8.71,9.88
2011/10/28,236.02,8.84,8.98
2011/10/29,235.99,8.37,8.99
2011/10/30,235.93,8.24,8.99
2011/10/31,235.86,7.98,8.98
2011/11/1,235.76,7.47,8.97
2011/11/2,235.62,7.09,8.97
2011/11/3,235.47,6.96,8.96
